ts_code,trade_date,high,low,close
000985.CSI,20150212,4331.153,4285.809,4323.557
000985.CSI,20150211,4307.676,4265.13,4300.678
000985.CSI,20150210,4258.277,4186.52,4257.965
000985.CSI,20150209,4220.654,4168.543,4192.663
000985.CSI,20150206,4259.057,4160.421,4184.678
000985.CSI,20150205,4363.659,4261.616,4261.616
000985.CSI,20150204,4354.006,4288.922,4290.962
000985.CSI,20150203,4318.583,4244.735,4317.458
000985.CSI,20150202,4274.214,4203.896,4227.981
000985.CSI,20150130,4372.579,4287.778,4287.844
000985.CSI,20150129,4368.127,4315.314,4342.749
000985.CSI,20150128,4437.592,4370.17,4383.216
000985.CSI,20150127,4451.141,4350.414,4425.595
000985.CSI,20150126,4436.849,4370.445,4435.868
000985.CSI,20150123,4421.363,4347.055,4368.623
000985.CSI,20150122,4390.163,4327.677,4385.058
000985.CSI,20150121,4347.107,4215.296,4342.22
000985.CSI,20150120,4197.626,4096.624,4196.971
000985.CSI,20150119,4244.645,4064.532,4102.099
000985.CSI,20150116,4365.769,4308.692,4349.651
000985.CSI,20150115,4304.687,4211.029,4304.687
000985.CSI,20150114,4260.34,4191.827,4220.656
000985.CSI,20150113,4252.942,4202.853,4236.69
000985.CSI,20150112,4254.431,4167.461,4209.383
000985.CSI,20150109,4375.972,4253.511,4257.059
000985.CSI,20150108,4351.56,4263.701,4277.761
000985.CSI,20150107,4355.395,4299.121,4341.894
000985.CSI,20150106,4348.266,4255.393,4338.934
000985.CSI,20150105,4330.562,4218.596,4310.693
000985.CSI,20141231,4222.192,4149.038,4219.002
000985.CSI,20141230,4197.198,4128.922,4152.926
000985.CSI,20141229,4253.181,4143.83,4186.363
000985.CSI,20141226,4214.862,4123.723,4210.809
000985.CSI,20141225,4126.016,4026.748,4125.632
000985.CSI,20141224,4083.652,3982.429,4027.006
000985.CSI,20141223,4159.286,4048.338,4055.344
000985.CSI,20141222,4222.863,4104.388,4136.18
000985.CSI,20141219,4221.764,4119.397,4217.024
000985.CSI,20141218,4252.649,4196.687,4212.881
000985.CSI,20141217,4235.501,4150.0,4225.942
000985.CSI,20141216,4210.718,4144.001,4210.718
000985.CSI,20141215,4160.416,4072.795,4153.422
000985.CSI,20141212,4122.592,4072.85,4105.878
000985.CSI,20141211,4120.012,4030.361,4078.678
000985.CSI,20141210,4078.064,3897.296,4074.052
000985.CSI,20141209,4204.732,3911.167,3935.365
000985.CSI,20141208,4131.516,3964.615,4115.814
000985.CSI,20141205,4092.406,3897.065,4018.927
000985.CSI,20141204,4051.751,3930.081,4051.312
000985.CSI,20141203,3947.539,3860.048,3928.619
000985.CSI,20141202,3892.88,3775.992,3879.901
000985.CSI,20141201,3827.844,3772.883,3789.727
000985.CSI,20141128,3801.682,3747.307,3801.611
000985.CSI,20141127,3765.199,3724.667,3765.199
000985.CSI,20141126,3730.728,3693.005,3730.455
000985.CSI,20141125,3694.15,3636.608,3694.15
000985.CSI,20141124,3657.748,3597.3,3641.002
000985.CSI,20141121,3576.225,3525.84,3575.874
000985.CSI,20141120,3534.407,3511.663,3526.773
000985.CSI,20141119,3542.671,3514.675,3529.697
000985.CSI,20141118,3536.611,3507.467,3519.918
000985.CSI,20141117,3555.652,3504.862,3528.758
000985.CSI,20141114,3517.21,3486.354,3514.632
000985.CSI,20141113,3559.136,3500.587,3519.254
000985.CSI,20141112,3552.151,3477.794,3552.151
000985.CSI,20141111,3586.469,3468.606,3499.258
000985.CSI,20141110,3566.396,3516.7,3566.396
000985.CSI,20141107,3563.736,3496.51,3511.744
000985.CSI,20141106,3531.935,3491.157,3531.785
000985.CSI,20141105,3528.562,3503.039,3515.16
000985.CSI,20141104,3538.932,3508.769,3523.298
000985.CSI,20141103,3538.25,3513.57,3533.408
000985.CSI,20141031,3512.216,3470.554,3510.72
000985.CSI,20141030,3498.929,3468.475,3489.96
000985.CSI,20141029,3489.182,3431.972,3477.859
000985.CSI,20141028,3429.624,3358.666,3429.542
000985.CSI,20141027,3352.83,3318.639,3351.835
000985.CSI,20141024,3370.649,3340.659,3350.71
000985.CSI,20141023,3398.386,3338.954,3348.922
000985.CSI,20141022,3441.741,3391.426,3393.293
000985.CSI,20141021,3462.507,3422.823,3425.041
000985.CSI,20141020,3454.636,3422.269,3454.636
000985.CSI,20141017,3451.956,3365.735,3419.324
000985.CSI,20141016,3501.607,3442.783,3442.783
000985.CSI,20141015,3483.745,3437.278,3483.46
000985.CSI,20141014,3496.127,3446.506,3464.743
000985.CSI,20141013,3474.906,3430.001,3474.642
000985.CSI,20141010,3500.812,3465.02,3482.063
000985.CSI,20141009,3504.711,3459.298,3499.159
000985.CSI,20141008,3489.708,3438.892,3489.708
000985.CSI,20140930,3447.764,3425.928,3444.717
000985.CSI,20140929,3430.208,3411.418,3428.748
000985.CSI,20140926,3404.137,3376.054,3403.216
000985.CSI,20140925,3427.73,3384.081,3394.836
000985.CSI,20140924,3397.437,3331.248,3396.849
000985.CSI,20140923,3346.371,3308.4,3345.852
000985.CSI,20140922,3352.291,3300.746,3308.434
000985.CSI,20140919,3361.333,3323.062,3358.104
000985.CSI,20140918,3332.274,3298.846,3329.809
000985.CSI,20140917,3312.277,3266.778,3311.88
000985.CSI,20140916,3387.255,3287.989,3289.848
000985.CSI,20140915,3381.742,3349.352,3379.947
000985.CSI,20140912,3361.658,3319.717,3361.658
000985.CSI,20140911,3376.961,3314.718,3330.679
000985.CSI,20140910,3341.435,3310.12,3337.427
000985.CSI,20140909,3339.327,3309.669,3336.276
000985.CSI,20140905,3327.327,3299.105,3326.792
000985.CSI,20140904,3304.756,3270.944,3304.756
000985.CSI,20140903,3280.851,3255.044,3277.319
000985.CSI,20140902,3249.981,3205.924,3249.981
000985.CSI,20140901,3204.654,3167.121,3204.555
000985.CSI,20140829,3163.465,3126.054,3163.416
000985.CSI,20140828,3162.477,3122.903,3128.228
000985.CSI,20140827,3162.27,3141.414,3153.167
000985.CSI,20140826,3191.684,3132.867,3143.266
000985.CSI,20140825,3213.979,3178.564,3186.192
000985.CSI,20140822,3216.079,3188.015,3212.504
000985.CSI,20140821,3199.901,3159.206,3192.984
000985.CSI,20140820,3211.621,3188.396,3197.243
000985.CSI,20140819,3208.556,3181.499,3203.565
000985.CSI,20140818,3196.869,3169.733,3196.869
000985.CSI,20140815,3167.031,3125.211,3162.779
000985.CSI,20140814,3164.705,3126.754,3129.168
000985.CSI,20140813,3161.167,3116.337,3151.462
000985.CSI,20140812,3150.258,3132.373,3150.046
000985.CSI,20140811,3146.911,3107.736,3146.767
000985.CSI,20140808,3108.378,3083.876,3100.805
000985.CSI,20140807,3132.688,3084.915,3086.341
000985.CSI,20140806,3130.328,3087.57,3122.618
000985.CSI,20140805,3119.191,3093.209,3118.932
000985.CSI,20140804,3111.217,3062.887,3111.217
000985.CSI,20140801,3106.616,3057.098,3058.653
000985.CSI,20140731,3089.15,3052.808,3089.054
000985.CSI,20140730,3065.867,3043.686,3058.965
000985.CSI,20140729,3067.963,3029.414,3057.031
000985.CSI,20140728,3036.49,2979.446,3035.288
000985.CSI,20140725,2967.133,2938.727,2967.133
000985.CSI,20140724,2942.091,2907.207,2938.45
000985.CSI,20140723,2943.631,2908.909,2919.56
000985.CSI,20140722,2933.683,2889.794,2931.31
000985.CSI,20140721,2903.365,2883.085,2894.517
000985.CSI,20140718,2912.349,2876.682,2897.002
000985.CSI,20140717,2901.95,2874.206,2890.516
000985.CSI,20140716,2932.474,2898.602,2907.06
000985.CSI,20140715,2930.866,2908.715,2925.128
000985.CSI,20140714,2927.801,2891.417,2927.797
000985.CSI,20140711,2899.321,2869.945,2892.868
000985.CSI,20140710,2891.238,2872.575,2876.897
000985.CSI,20140709,2924.844,2880.088,2880.613
000985.CSI,20140708,2923.967,2889.228,2923.688
000985.CSI,20140707,2919.854,2897.159,2909.615
000985.CSI,20140704,2918.479,2904.729,2911.076
000985.CSI,20140703,2920.451,2889.714,2914.799
000985.CSI,20140702,2897.976,2872.351,2897.535
000985.CSI,20140701,2884.481,2870.11,2884.265
000985.CSI,20140630,2875.739,2853.206,2875.344
000985.CSI,20140627,2863.267,2831.084,2851.294
000985.CSI,20140626,2842.006,2809.824,2839.676
000985.CSI,20140625,2820.016,2798.815,2809.014
000985.CSI,20140624,2823.374,2804.078,2823.209
000985.CSI,20140623,2816.065,2795.44,2806.457
000985.CSI,20140620,2793.513,2767.32,2793.449
000985.CSI,20140619,2839.205,2761.367,2773.126
000985.CSI,20140618,2852.728,2832.939,2834.033
000985.CSI,20140617,2871.635,2848.952,2850.275
000985.CSI,20140616,2880.376,2859.111,2877.473
000985.CSI,20140613,2862.492,2823.726,2858.132
000985.CSI,20140612,2836.93,2819.339,2827.937
000985.CSI,20140611,2836.263,2818.403,2834.224
000985.CSI,20140610,2826.11,2784.728,2826.066
000985.CSI,20140609,2815.69,2789.388,2791.165
000985.CSI,20140606,2815.242,2785.945,2800.262
000985.CSI,20140605,2814.583,2775.86,2814.325
000985.CSI,20140604,2804.05,2763.154,2781.954
000985.CSI,20140603,2826.135,2805.605,2805.939
000985.CSI,20140530,2822.206,2793.024,2812.155
000985.CSI,20140529,2841.777,2807.721,2807.799
000985.CSI,20140528,2834.581,2796.647,2833.387
000985.CSI,20140527,2816.16,2799.433,2801.61
000985.CSI,20140526,2812.595,2799.382,2812.252
000985.CSI,20140523,2789.855,2758.955,2789.855
000985.CSI,20140522,2796.39,2761.677,2763.344
000985.CSI,20140521,2765.505,2715.377,2765.505
000985.CSI,20140520,2762.395,2734.611,2740.789
000985.CSI,20140519,2754.181,2718.356,2734.654
000985.CSI,20140516,2765.798,2735.871,2760.306
000985.CSI,20140515,2805.638,2761.654,2763.497
000985.CSI,20140514,2819.053,2801.68,2807.937
000985.CSI,20140513,2821.242,2799.472,2809.571
000985.CSI,20140512,2815.313,2760.995,2814.106
000985.CSI,20140509,2770.666,2734.412,2752.848
000985.CSI,20140508,2804.919,2756.861,2768.014
000985.CSI,20140507,2797.577,2768.046,2768.451
000985.CSI,20140506,2820.467,2789.26,2805.43
000985.CSI,20140505,2796.732,2760.915,2795.583
000985.CSI,20140430,2786.594,2764.727,2782.726
000985.CSI,20140429,2770.082,2733.025,2770.012
000985.CSI,20140428,2796.009,2734.817,2737.388
000985.CSI,20140425,2854.542,2803.322,2803.587
000985.CSI,20140424,2874.133,2844.802,2848.013
000985.CSI,20140423,2881.338,2854.039,2864.562
000985.CSI,20140422,2885.195,2830.466,2871.326
000985.CSI,20140421,2929.069,2875.694,2876.058
000985.CSI,20140418,2923.014,2896.955,2922.43
000985.CSI,20140417,2931.865,2913.987,2916.663
000985.CSI,20140416,2929.563,2904.395,2921.631
000985.CSI,20140415,2947.617,2913.961,2918.775
000985.CSI,20140414,2953.537,2932.969,2952.683
000985.CSI,20140411,2953.003,2928.669,2943.269
000985.CSI,20140410,2967.526,2917.018,2951.853
000985.CSI,20140409,2925.355,2906.956,2922.666
000985.CSI,20140408,2909.313,2847.909,2906.994
000985.CSI,20140404,2861.204,2819.409,2860.838
000985.CSI,20140403,2856.013,2822.444,2831.165
000985.CSI,20140402,2849.024,2830.364,2841.915
000985.CSI,20140401,2835.214,2795.873,2834.97
000985.CSI,20140331,2824.222,2785.227,2801.243
000985.CSI,20140328,2859.434,2806.706,2815.035
000985.CSI,20140327,2891.985,2851.409,2851.409
000985.CSI,20140326,2896.921,2878.496,2887.804
000985.CSI,20140325,2899.635,2868.336,2883.674
000985.CSI,20140324,2894.889,2856.607,2884.39
000985.CSI,20140321,2869.677,2770.37,2866.001
000985.CSI,20140320,2870.686,2795.262,2795.262
000985.CSI,20140319,2861.306,2829.314,2856.785
000985.CSI,20140318,2885.711,2863.426,2869.029
000985.CSI,20140317,2863.757,2818.032,2863.736
000985.CSI,20140314,2837.631,2799.631,2819.057
000985.CSI,20140313,2837.167,2799.917,2834.672
000985.CSI,20140312,2821.662,2761.231,2799.262
000985.CSI,20140311,2813.748,2772.778,2797.95
000985.CSI,20140310,2869.881,2788.848,2792.686
000985.CSI,20140307,2918.938,2881.165,2893.162
000985.CSI,20140306,2909.182,2855.839,2901.321
000985.CSI,20140305,2919.913,2890.467,2895.412
000985.CSI,20140304,2916.35,2880.01,2912.228
000985.CSI,20140303,2915.714,2867.469,2915.714
000985.CSI,20140228,2877.699,2811.493,2877.257
000985.CSI,20140227,2909.024,2843.186,2846.489
000985.CSI,20140226,2874.029,2816.115,2873.723
000985.CSI,20140225,2975.537,2847.919,2860.967
000985.CSI,20140224,2967.906,2917.032,2955.74
000985.CSI,20140221,3007.946,2961.519,2984.666
000985.CSI,20140220,3057.476,3003.449,3005.346
000985.CSI,20140219,3054.891,3009.014,3042.601
000985.CSI,20140218,3044.532,3014.243,3024.971
000985.CSI,20140217,3044.695,3010.332,3044.691
000985.CSI,20140214,3003.123,2959.71,3002.928
000985.CSI,20140213,3008.951,2964.679,2964.697
000985.CSI,20140212,2999.398,2966.214,2999.061
000985.CSI,20140211,2988.62,2946.292,2977.536
000985.CSI,20140210,2966.327,2900.653,2965.066
000985.CSI,20140207,2890.698,2830.913,2890.698
000985.CSI,20140130,2874.505,2851.54,2856.842
000985.CSI,20140129,2882.224,2861.89,2879.786
000985.CSI,20140128,2878.572,2838.65,2859.085
000985.CSI,20140127,2882.473,2850.661,2860.212
000985.CSI,20140124,2890.31,2843.883,2882.484
000985.CSI,20140123,2866.713,2845.208,2854.229
000985.CSI,20140122,2850.178,2783.848,2849.942
000985.CSI,20140121,2782.69,2746.913,2781.523
000985.CSI,20140120,2770.571,2733.121,2746.047
000985.CSI,20140117,2792.6,2762.697,2764.64
000985.CSI,20140116,2816.674,2790.827,2798.913
000985.CSI,20140115,2797.832,2776.967,2797.388
000985.CSI,20140114,2789.057,2739.108,2788.848
000985.CSI,20140113,2779.854,2734.15,2748.419
000985.CSI,20140110,2792.837,2752.445,2758.993
000985.CSI,20140109,2845.425,2792.662,2793.496
000985.CSI,20140108,2846.582,2809.617,2825.825
000985.CSI,20140107,2818.928,2781.715,2814.103
000985.CSI,20140106,2868.359,2798.026,2803.288
000985.CSI,20140103,2895.093,2862.223,2874.322
000985.CSI,20140102,2900.908,2878.863,2900.626
000985.CSI,20131231,2894.538,2855.659,2893.208
000985.CSI,20131230,2883.694,2864.238,2871.449
000985.CSI,20131227,2876.711,2817.24,2866.675
000985.CSI,20131226,2866.513,2818.054,2819.026
000985.CSI,20131225,2868.537,2831.121,2868.537
000985.CSI,20131224,2863.138,2814.986,2838.264
000985.CSI,20131223,2835.853,2789.326,2823.994
000985.CSI,20131220,2882.968,2818.634,2823.694
000985.CSI,20131219,2919.638,2872.871,2874.123
000985.CSI,20131218,2917.352,2893.526,2902.258
000985.CSI,20131217,2925.594,2894.81,2903.89
000985.CSI,20131216,2970.486,2916.965,2920.043
000985.CSI,20131213,2973.761,2937.281,2964.938
000985.CSI,20131212,2978.411,2949.012,2962.427
000985.CSI,20131211,2982.431,2937.076,2955.243
000985.CSI,20131210,3006.98,2980.945,2993.845
000985.CSI,20131209,2997.052,2979.269,2991.352
000985.CSI,20131206,2995.356,2967.82,2977.315
000985.CSI,20131205,3007.589,2981.602,2991.008
000985.CSI,20131204,3020.094,2952.241,3000.601
000985.CSI,20131203,2965.256,2897.35,2960.485
000985.CSI,20131202,2998.76,2895.647,2918.935
000985.CSI,20131129,3010.732,2992.799,3008.753
000985.CSI,20131128,3016.51,2972.674,2995.76
000985.CSI,20131127,2972.06,2929.184,2968.902
000985.CSI,20131126,2942.745,2920.02,2933.351
000985.CSI,20131125,2959.331,2917.779,2929.886
000985.CSI,20131122,2958.185,2928.553,2935.141
000985.CSI,20131121,2954.765,2922.67,2949.041
000985.CSI,20131120,2962.571,2933.498,2962.503
000985.CSI,20131119,2953.071,2928.905,2941.947
000985.CSI,20131118,2946.847,2878.465,2946.823
000985.CSI,20131115,2891.685,2810.868,2865.325
000985.CSI,20131114,2809.813,2761.369,2809.204
000985.CSI,20131113,2824.748,2779.02,2779.225
000985.CSI,20131112,2837.562,2804.97,2836.469
000985.CSI,20131111,2819.066,2776.961,2808.512
000985.CSI,20131108,2833.36,2792.027,2795.865
000985.CSI,20131107,2862.399,2825.23,2835.46
000985.CSI,20131106,2904.211,2861.861,2862.247
000985.CSI,20131105,2894.098,2834.811,2893.989
000985.CSI,20131104,2888.308,2864.915,2871.912
000985.CSI,20131101,2878.935,2839.142,2866.136
000985.CSI,20131031,2896.203,2862.768,2865.648
000985.CSI,20131030,2905.323,2851.965,2905.017
000985.CSI,20131029,2924.168,2798.747,2860.937
000985.CSI,20131028,2904.354,2876.044,2893.297
000985.CSI,20131025,2957.872,2879.918,2897.496
000985.CSI,20131024,2970.28,2938.393,2944.277
000985.CSI,20131023,3035.637,2953.995,2965.482
000985.CSI,20131022,3056.106,3011.864,3019.576
000985.CSI,20131021,3051.976,2987.754,3051.973
000985.CSI,20131018,2994.593,2964.259,2986.386
000985.CSI,20131017,3004.808,2962.256,2969.985
000985.CSI,20131016,3038.998,2961.801,2976.25
000985.CSI,20131015,3058.697,3026.033,3048.279
000985.CSI,20131014,3057.669,3029.17,3051.612
000985.CSI,20131011,3034.03,2999.449,3033.06
000985.CSI,20131010,3017.558,2979.024,2987.007
000985.CSI,20131009,3013.745,2970.008,3013.55
000985.CSI,20131008,2990.09,2931.067,2987.541
000985.CSI,20130930,2942.895,2923.728,2942.847
000985.CSI,20130927,2922.555,2898.579,2913.179
000985.CSI,20130926,2950.013,2900.813,2902.388
000985.CSI,20130925,2984.519,2950.828,2956.957
000985.CSI,20130924,2985.68,2941.843,2972.427
000985.CSI,20130923,2987.399,2942.029,2987.094
000985.CSI,20130918,2935.361,2902.394,2933.503
000985.CSI,20130917,2973.698,2916.535,2917.217
000985.CSI,20130916,2989.846,2960.497,2972.232
000985.CSI,20130913,2985.2,2957.639,2972.439
000985.CSI,20130912,2993.052,2949.038,2979.315
000985.CSI,20130911,2989.397,2947.489,2961.37
000985.CSI,20130910,2972.017,2936.054,2971.761
000985.CSI,20130909,2943.422,2885.74,2939.44
000985.CSI,20130906,2879.845,2849.447,2876.202
000985.CSI,20130905,2863.193,2844.054,2855.097
000985.CSI,20130904,2865.523,2845.225,2855.856
000985.CSI,20130903,2855.338,2811.244,2855.009
000985.CSI,20130902,2819.625,2777.85,2812.887
000985.CSI,20130830,2836.611,2786.909,2799.244
000985.CSI,20130829,2837.693,2805.024,2819.857
000985.CSI,20130828,2849.265,2807.916,2825.69
000985.CSI,20130827,2845.871,2820.697,2845.871
000985.CSI,20130826,2831.394,2775.424,2830.995
000985.CSI,20130823,2801.343,2727.221,2773.276
000985.CSI,20130822,2802.754,2773.56,2785.147
000985.CSI,20130821,2785.712,2757.366,2784.149
000985.CSI,20130820,2813.447,2766.531,2778.129
000985.CSI,20130819,2792.732,2725.617,2789.959
000985.CSI,20130816,2858.744,2746.183,2747.392
000985.CSI,20130815,2828.97,2785.121,2786.785
000985.CSI,20130814,2847.082,2808.364,2819.042
000985.CSI,20130813,2828.399,2807.631,2828.362
000985.CSI,20130812,2815.565,2764.636,2815.565
000985.CSI,20130809,2774.681,2723.408,2757.316
000985.CSI,20130808,2768.563,2733.541,2749.009
000985.CSI,20130807,2783.034,2742.386,2747.081
000985.CSI,20130806,2777.727,2730.012,2770.214
000985.CSI,20130805,2747.292,2705.849,2747.292
000985.CSI,20130802,2734.379,2704.22,2707.501
000985.CSI,20130801,2701.693,2638.677,2701.693
000985.CSI,20130731,2664.632,2624.271,2632.492
000985.CSI,20130730,2651.754,2584.151,2623.496
000985.CSI,20130729,2655.269,2613.657,2619.838
000985.CSI,20130726,2688.305,2646.108,2672.79
000985.CSI,20130725,2729.662,2672.887,2681.397
000985.CSI,20130724,2722.863,2672.481,2715.14
000985.CSI,20130723,2720.032,2653.344,2716.077
000985.CSI,20130722,2646.522,2581.666,2645.861
000985.CSI,20130719,2693.041,2612.947,2613.576
000985.CSI,20130718,2701.703,2660.53,2675.37
000985.CSI,20130717,2750.488,2694.413,2700.007
000985.CSI,20130716,2739.98,2696.233,2739.98
000985.CSI,20130715,2734.082,2676.611,2719.189
000985.CSI,20130712,2727.224,2670.451,2671.817
000985.CSI,20130711,2734.501,2620.607,2710.371
000985.CSI,20130710,2615.197,2539.061,2615.197
000985.CSI,20130709,2549.379,2518.68,2543.034
000985.CSI,20130708,2589.284,2534.359,2535.79
000985.CSI,20130705,2656.89,2619.418,2620.474
000985.CSI,20130704,2654.39,2577.372,2626.447
000985.CSI,20130703,2613.692,2558.6,2607.739
000985.CSI,20130702,2619.083,2578.041,2617.395
000985.CSI,20130701,2591.279,2531.446,2590.968
000985.CSI,20130628,2595.433,2500.841,2557.201
000985.CSI,20130627,2597.317,2532.082,2534.052
000985.CSI,20130626,2558.421,2503.257,2558.25
000985.CSI,20130625,2537.065,2357.43,2530.912
000985.CSI,20130624,2696.263,2523.471,2537.954
000985.CSI,20130621,2720.255,2642.693,2704.654
000985.CSI,20130620,2788.952,2712.874,2713.976
000985.CSI,20130619,2810.82,2763.371,2805.031
000985.CSI,20130618,2827.847,2790.726,2823.215
000985.CSI,20130617,2829.94,2795.283,2810.437
000985.CSI,20130614,2817.351,2781.416,2813.827
000985.CSI,20130613,2828.314,2737.175,2777.612
000985.CSI,20130607,2927.168,2853.578,2865.332
000985.CSI,20130606,2950.806,2911.622,2913.961
000985.CSI,20130605,2964.273,2934.473,2956.436
000985.CSI,20130604,3001.182,2937.241,2953.44
000985.CSI,20130603,3032.371,2997.066,3004.292
000985.CSI,20130531,3053.478,3016.035,3017.226
000985.CSI,20130530,3049.198,3026.952,3042.46
000985.CSI,20130529,3055.536,3037.212,3044.275
000985.CSI,20130528,3035.986,2981.553,3035.986
000985.CSI,20130527,3014.512,2990.934,3009.879
000985.CSI,20130524,2995.755,2961.27,2994.764
000985.CSI,20130523,3010.657,2959.995,2965.256
000985.CSI,20130522,3018.961,2982.22,2996.776
000985.CSI,20130521,3007.964,2975.316,3007.961
000985.CSI,20130520,2995.426,2955.488,2987.065
000985.CSI,20130517,2962.212,2909.053,2956.846
000985.CSI,20130516,2914.901,2855.953,2913.578
000985.CSI,20130515,2873.598,2846.225,2873.598
000985.CSI,20130514,2880.987,2831.344,2847.503
000985.CSI,20130513,2891.977,2867.18,2885.667
000985.CSI,20130510,2887.727,2856.716,2885.84
000985.CSI,20130509,2878.04,2844.57,2869.45
000985.CSI,20130508,2883.508,2856.486,2876.902
000985.CSI,20130507,2864.704,2833.067,2856.476
000985.CSI,20130506,2856.829,2816.731,2850.845
000985.CSI,20130503,2828.659,2764.306,2807.879
000985.CSI,20130502,2759.756,2725.955,2756.808
000985.CSI,20130426,2797.187,2742.479,2747.908
000985.CSI,20130425,2830.137,2781.401,2783.017
000985.CSI,20130424,2831.517,2762.572,2820.861
000985.CSI,20130423,2852.07,2764.372,2766.063
000985.CSI,20130422,2852.053,2833.431,2851.752
000985.CSI,20130419,2853.12,2780.969,2845.669
000985.CSI,20130418,2788.554,2745.346,2777.628
000985.CSI,20130417,2771.638,2743.232,2770.138
000985.CSI,20130416,2760.427,2707.53,2759.704
000985.CSI,20130415,2760.219,2725.954,2733.445
000985.CSI,20130412,2795.869,2762.958,2765.445
000985.CSI,20130411,2813.805,2783.546,2785.076
000985.CSI,20130410,2807.102,2772.334,2794.062
000985.CSI,20130409,2812.088,2781.675,2800.914
000985.CSI,20130408,2779.333,2717.772,2778.865
000985.CSI,20130403,2807.789,2770.035,2780.518
000985.CSI,20130402,2844.435,2785.813,2793.552
000985.CSI,20130401,2828.449,2799.678,2814.734
000985.CSI,20130329,2823.34,2794.8,2807.682
000985.CSI,20130328,2860.958,2807.968,2810.363
000985.CSI,20130327,2925.702,2880.548,2899.804
000985.CSI,20130326,2915.736,2864.654,2890.979
000985.CSI,20130325,2945.907,2912.492,2923.437
000985.CSI,20130322,2933.782,2908.58,2927.392
000985.CSI,20130321,2932.019,2901.663,2921.356
000985.CSI,20130320,2904.717,2819.84,2904.717
000985.CSI,20130319,2819.985,2778.93,2819.673
000985.CSI,20130318,2845.262,2800.172,2802.649
000985.CSI,20130315,2893.919,2804.924,2840.833
000985.CSI,20130314,2848.481,2815.064,2835.131
000985.CSI,20130313,2851.919,2806.027,2826.395
000985.CSI,20130312,2932.219,2823.547,2854.855
000985.CSI,20130311,2927.376,2890.421,2909.617
000985.CSI,20130308,2952.482,2913.887,2918.76
000985.CSI,20130307,2977.88,2910.113,2938.906
000985.CSI,20130306,2977.679,2936.665,2972.799
000985.CSI,20130305,2934.805,2850.751,2934.543
000985.CSI,20130304,2935.858,2838.675,2857.575
000985.CSI,20130301,2979.713,2935.605,2978.115
000985.CSI,20130228,2965.45,2889.191,2965.166
000985.CSI,20130227,2913.503,2864.478,2890.581
000985.CSI,20130226,2933.752,2870.197,2872.45
000985.CSI,20130225,2924.71,2895.128,2913.187
000985.CSI,20130222,2920.861,2889.146,2894.49
000985.CSI,20130221,2965.541,2880.785,2906.314
000985.CSI,20130220,2989.781,2942.969,2989.724
000985.CSI,20130219,3011.083,2942.481,2954.183
000985.CSI,20130218,3039.383,2996.224,3008.435
000985.CSI,20130208,3037.096,2992.274,3021.59
000985.CSI,20130207,3004.803,2962.495,2996.611
000985.CSI,20130206,3012.522,2989.853,3002.051
000985.CSI,20130205,2996.06,2943.737,2992.205
000985.CSI,20130204,2991.458,2949.705,2965.343
000985.CSI,20130201,2971.601,2913.423,2971.19
000985.CSI,20130131,2939.107,2911.113,2926.959
000985.CSI,20130130,2936.27,2905.87,2935.023
000985.CSI,20130129,2931.92,2892.675,2923.651
000985.CSI,20130128,2897.067,2819.159,2896.96
000985.CSI,20130125,2834.956,2809.877,2815.89
000985.CSI,20130124,2912.852,2803.915,2824.576
000985.CSI,20130123,2871.284,2830.282,2866.981
000985.CSI,20130122,2887.749,2837.145,2857.385
000985.CSI,20130121,2887.048,2856.78,2886.805
000985.CSI,20130118,2874.733,2820.245,2867.296
000985.CSI,20130117,2849.025,2809.299,2820.924
000985.CSI,20130116,2868.32,2806.75,2849.664
000985.CSI,20130115,2872.709,2831.012,2862.974
000985.CSI,20130114,2834.105,2721.454,2829.592
000985.CSI,20130111,2793.597,2721.97,2729.87
000985.CSI,20130110,2803.902,2766.746,2786.285
000985.CSI,20130109,2789.247,2751.26,2775.959
000985.CSI,20130108,2780.804,2739.21,2773.172
000985.CSI,20130107,2768.494,2733.928,2766.23
000985.CSI,20130104,2781.725,2719.253,2745.756
